"text","label","specialization"
"Давай! сфокусировать огонь, главный!","attack","Капитан"
"Открыть огонь — командир, срочно!","attack","Капитан"
"Давай, нейтрализовать цель, капитан!","attack","Капитан"
"Давай! прицельно стрелять, главный!","attack","Капитан"
"атаковать цель, капитан, слушай!","attack","Капитан"
"давить их, главный, ну!","attack","Капитан"
"Быстрее, уничтожить противника, командир!","attack","Капитан"
"В атаку — командир, живо!","attack","Капитан"
"Живо, нейтрализовать цель, командир!","attack","Капитан"
"Капитан, ударить по врагу быстро!","attack","Капитан"
"Командир, сфокусировать огонь","attack","Капитан"
"Слушай! давить их, командир!","attack","Капитан"
"Командир, уничтожить противника побыстрее!","attack","Капитан"
"Живо! ударить по врагу, главный!","attack","Капитан"
"Быстрее, атаковать цель, капитан!","attack","Капитан"
"Ну, Командир, давить их срочно!","attack","Капитан"
"Капитан, ударить по врагу","attack","Капитан"
"нейтрализовать цель, главный, ну!","attack","Капитан"
"Эй! атаковать цель, капитан!","attack","Капитан"
"Капитан, нейтрализовать цель без промедления!","attack","Капитан"
"Ну! уничтожить противника, командир!","attack","Капитан"
"Перекрыть подходы — капитан, слушай!","attack","Капитан"
"Быстрее, открыть огонь, командир!","attack","Капитан"
"Слушай, Командир, открыть огонь немедленно!","attack","Капитан"
"Быстрее! прицельно стрелять, главный!","attack","Капитан"
"Ну, Командир, сфокусировать огонь сейчас!","attack","Капитан"
"Командир, в атаку сейчас!","attack","Капитан"
"Быстрее, Командир, давить их без промедления!","attack","Капитан"
"Ну, ударить по врагу, капитан!","attack","Капитан"
"Ну, давить их, командир!","attack","Капитан"
"Капитан, уничтожить противника немедленно!","attack","Капитан"
"Живо! сфокусировать огонь, главный!","attack","Капитан"
"Открыть огонь — главный, срочно!","attack","Капитан"
"Быстрее! атаковать цель, командир!","attack","Капитан"
"Слушай, давить их, главный!","attack","Капитан"
"Командир, атаковать цель немедленно!","attack","Капитан"
"Слушай, Капитан, перекрыть подходы без промедления!","attack","Капитан"
"перекрыть подходы, главный, срочно!","attack","Капитан"
"Командир, прицельно стрелять сейчас!","attack","Капитан"
"сфокусировать огонь, командир, эй!","attack","Капитан"
"Срочно! атаковать цель, капитан!","attack","Капитан"
"Слушай! ударить по врагу, командир!","attack","Капитан"
"Сфокусировать огонь — командир, быстрее!","attack","Капитан"
"Командир, в атаку немедленно!","attack","Капитан"
"Главный, атаковать цель сейчас!","attack","Капитан"
"Быстрее, Главный, давить их немедленно!","attack","Капитан"
"сфокусировать огонь, главный, эй!","attack","Капитан"
"Быстрее! нейтрализовать цель, главный!","attack","Капитан"
"Живо! нейтрализовать цель, командир!","attack","Капитан"
"открыть огонь, главный, быстрее!","attack","Капитан"
"давить их, капитан, срочно!","attack","Капитан"
"Командир, в атаку сейчас!","attack","Капитан"
"Живо! давить их, главный!","attack","Капитан"
"Срочно, открыть огонь, главный!","attack","Капитан"
"Давай, Главный, атаковать цель сейчас!","attack","Капитан"
"Командир, атаковать цель без промедления!","attack","Капитан"
"Быстрее! уничтожить противника, командир!","attack","Капитан"
"Быстрее! нейтрализовать цель, командир!","attack","Капитан"
"Давай, Капитан, давить их побыстрее!","attack","Капитан"
"Живо, открыть огонь, командир!","attack","Капитан"
"давить их, командир, эй!","attack","Капитан"
"Главный, нейтрализовать цель быстро!","attack","Капитан"
"Эй! в атаку, капитан!","attack","Капитан"
"ударить по врагу, командир, срочно!","attack","Капитан"
"Главный, в атаку","attack","Капитан"
"Главный, атаковать цель сейчас!","attack","Капитан"
"Слушай! ударить по врагу, главный!","attack","Капитан"
"Давай, перекрыть подходы, командир!","attack","Капитан"
"открыть огонь, командир, слушай!","attack","Капитан"
"Живо, Главный, ударить по врагу сейчас!","attack","Капитан"
"Быстрее, Командир, атаковать цель живо!","attack","Капитан"
"Слушай! перекрыть подходы, командир!","attack","Капитан"
"Эй, нейтрализовать цель, главный!","attack","Капитан"
"нейтрализовать цель, капитан, быстрее!","attack","Капитан"
"открыть огонь, капитан, давай!","attack","Капитан"
"Давить их — командир, давай!","attack","Капитан"
"перекрыть подходы, командир, эй!","attack","Капитан"
"Командир, давить их без промедления!","attack","Капитан"
"Слушай! открыть огонь, командир!","attack","Капитан"
"Живо, Командир, сфокусировать огонь живо!","attack","Капитан"
"Давить их — командир, эй!","attack","Капитан"
"Живо! сфокусировать огонь, командир!","attack","Капитан"
"Срочно! уничтожить противника, капитан!","attack","Капитан"
"атаковать цель, главный, быстрее!","attack","Капитан"
"Срочно, Командир, прицельно стрелять","attack","Капитан"
"Капитан, ударить по врагу быстро!","attack","Капитан"
"Ударить по врагу — главный, слушай!","attack","Капитан"
"перекрыть подходы, капитан, давай!","attack","Капитан"
"Эй! атаковать цель, главный!","attack","Капитан"
"Слушай, Капитан, давить их срочно!","attack","Капитан"
"атаковать цель, главный, слушай!","attack","Капитан"
"Ну, Командир, атаковать цель срочно!","attack","Капитан"
"Быстрее, ударить по врагу, капитан!","attack","Капитан"
"Эй! в атаку, главный!","attack","Капитан"
"Давить их — капитан, быстрее!","attack","Капитан"
"открыть огонь, капитан, живо!","attack","Капитан"
"в атаку, главный, давай!","attack","Капитан"
"Прицельно стрелять — боец, быстрее!","attack","Охранник"
"Быстрее! сфокусировать огонь, страж!","attack","Охранник"
"Охранник, уничтожить противника срочно!","attack","Охранник"
"Быстрее, ударить по врагу, боец!","attack","Охранник"
"прицельно стрелять, боец, срочно!","attack","Охранник"
"ударить по врагу, охранник, ну!","attack","Охранник"
"Боец, давить их живо!","attack","Охранник"
"Живо, нейтрализовать цель, страж!","attack","Охранник"
"Срочно, нейтрализовать цель, страж!","attack","Охранник"
"Атаковать цель — боец, слушай!","attack","Охранник"
"Атаковать цель — страж, слушай!","attack","Охранник"
"Боец, атаковать цель","attack","Охранник"
"Живо, нейтрализовать цель, страж!","attack","Охранник"
"Давить их — страж, живо!","attack","Охранник"
"сфокусировать огонь, страж, слушай!","attack","Охранник"
"Ну, нейтрализовать цель, боец!","attack","Охранник"
"Срочно, сфокусировать огонь, боец!","attack","Охранник"
"Эй, Боец, атаковать цель без промедления!","attack","Охранник"
"Ну! открыть огонь, страж!","attack","Охранник"
"Эй, Страж, атаковать цель","attack","Охранник"
"Ну! сфокусировать огонь, страж!","attack","Охранник"
"Давай, Страж, открыть огонь без промедления!","attack","Охранник"
"Слушай, сфокусировать огонь, боец!","attack","Охранник"
"в атаку, страж, живо!","attack","Охранник"
"Срочно, Страж, уничтожить противника живо!","attack","Охранник"
"Открыть огонь — боец, эй!","attack","Охранник"
"Уничтожить противника — охранник, слушай!","attack","Охранник"
"Боец, сфокусировать огонь побыстрее!","attack","Охранник"
"Эй, открыть огонь, боец!","attack","Охранник"
"Быстрее! уничтожить противника, охранник!","attack","Охранник"
"Срочно! в атаку, боец!","attack","Охранник"
"Страж, атаковать цель сейчас!","attack","Охранник"
"Эй! нейтрализовать цель, охранник!","attack","Охранник"
"Охранник, сфокусировать огонь сейчас!","attack","Охранник"
"ударить по врагу, страж, слушай!","attack","Охранник"
"Нейтрализовать цель — охранник, эй!","attack","Охранник"
"Давай, Страж, ударить по врагу","attack","Охранник"
"Быстрее, Боец, перекрыть подходы быстро!","attack","Охранник"
"Быстрее, Охранник, ударить по врагу живо!","attack","Охранник"
"Слушай, перекрыть подходы, страж!","attack","Охранник"
"Охранник, нейтрализовать цель побыстрее!","attack","Охранник"
"Атаковать цель — охранник, живо!","attack","Охранник"
"прицельно стрелять, охранник, срочно!","attack","Охранник"
"перекрыть подходы, боец, эй!","attack","Охранник"
"атаковать цель, страж, быстрее!","attack","Охранник"
"Быстрее, нейтрализовать цель, страж!","attack","Охранник"
"Ну, Охранник, атаковать цель без промедления!","attack","Охранник"
"Срочно, давить их, боец!","attack","Охранник"
"Перекрыть подходы — охранник, живо!","attack","Охранник"
"Боец, уничтожить противника побыстрее!","attack","Охранник"
"Быстрее, Боец, нейтрализовать цель сейчас!","attack","Охранник"
"Боец, нейтрализовать цель побыстрее!","attack","Охранник"
"Ну! в атаку, страж!","attack","Охранник"
"Слушай! перекрыть подходы, страж!","attack","Охранник"
"Перекрыть подходы — страж, живо!","attack","Охранник"
"Нейтрализовать цель — страж, ну!","attack","Охранник"
"Слушай! давить их, страж!","attack","Охранник"
"открыть огонь, охранник, ну!","attack","Охранник"
"Давай, Боец, давить их без промедления!","attack","Охранник"
"Срочно, нейтрализовать цель, охранник!","attack","Охранник"
"Боец, ударить по врагу побыстрее!","attack","Охранник"
"Живо, Страж, перекрыть подходы без промедления!","attack","Охранник"
"В атаку — боец, давай!","attack","Охранник"
"Ну, Страж, давить их срочно!","attack","Охранник"
"Охранник, атаковать цель без промедления!","attack","Охранник"
"Давить их — боец, срочно!","attack","Охранник"
"Срочно, открыть огонь, страж!","attack","Охранник"
"в атаку, страж, живо!","attack","Охранник"
"Срочно! сфокусировать огонь, страж!","attack","Охранник"
"ударить по врагу, охранник, эй!","attack","Охранник"
"Давай, Охранник, давить их немедленно!","attack","Охранник"
"давить их, боец, слушай!","attack","Охранник"
"Открыть огонь — боец, слушай!","attack","Охранник"
"прицельно стрелять, боец, живо!","attack","Охранник"
"Ну! давить их, боец!","attack","Охранник"
"Боец, прицельно стрелять быстро!","attack","Охранник"
"Слушай, нейтрализовать цель, страж!","attack","Охранник"
"Атаковать цель — боец, эй!","attack","Охранник"
"Ударить по врагу — боец, эй!","attack","Охранник"
"Ну, перекрыть подходы, боец!","attack","Охранник"
"давить их, страж, эй!","attack","Охранник"
"Живо! уничтожить противника, боец!","attack","Охранник"
"Охранник, перекрыть подходы быстро!","attack","Охранник"
"Эй, нейтрализовать цель, боец!","attack","Охранник"
"Срочно, Охранник, открыть огонь без промедления!","attack","Охранник"
"Эй, Боец, сфокусировать огонь срочно!","attack","Охранник"
"Живо! открыть огонь, боец!","attack","Охранник"
"Живо! перекрыть подходы, страж!","attack","Охранник"
"уничтожить противника, страж, срочно!","attack","Охранник"
"Ну, уничтожить противника, охранник!","attack","Охранник"
"Атаковать цель — страж, эй!","attack","Охранник"
"Быстрее, Охранник, нейтрализовать цель быстро!","attack","Охранник"
"открыть огонь, охранник, быстрее!","attack","Охранник"
"Давить их — боец, давай!","attack","Охранник"
"Слушай, Страж, перекрыть подходы немедленно!","attack","Охранник"
"Ударить по врагу — страж, давай!","attack","Охранник"
"нейтрализовать цель, охранник, эй!","attack","Охранник"
"Открыть огонь — охранник, быстрее!","attack","Охранник"
"Нейтрализовать цель — боец, давай!","attack","Охранник"
"Охранник, нейтрализовать цель сейчас!","attack","Охранник"
"перекрыть подходы, док, живо!","attack","Медик"
"Эй! прицельно стрелять, медик!","attack","Медик"
"Ну, нейтрализовать цель, врач!","attack","Медик"
"Эй, Врач, сфокусировать огонь побыстрее!","attack","Медик"
"открыть огонь, док, срочно!","attack","Медик"
"нейтрализовать цель, врач, ну!","attack","Медик"
"Живо, открыть огонь, док!","attack","Медик"
"Давить их — док, живо!","attack","Медик"
"Быстрее, уничтожить противника, док!","attack","Медик"
"давить их, док, быстрее!","attack","Медик"
"прицельно стрелять, медик, эй!","attack","Медик"
"Быстрее, уничтожить противника, медик!","attack","Медик"
"открыть огонь, врач, быстрее!","attack","Медик"
"Слушай, ударить по врагу, медик!","attack","Медик"
"Быстрее! открыть огонь, медик!","attack","Медик"
"Эй, уничтожить противника, врач!","attack","Медик"
"Сфокусировать огонь — медик, быстрее!","attack","Медик"
"Срочно, давить их, врач!","attack","Медик"
"Док, нейтрализовать цель","attack","Медик"
"атаковать цель, врач, живо!","attack","Медик"
"Эй, Медик, прицельно стрелять сейчас!","attack","Медик"
"Медик, сфокусировать огонь побыстрее!","attack","Медик"
"Слушай, перекрыть подходы, врач!","attack","Медик"
"Давай! сфокусировать огонь, док!","attack","Медик"
"Врач, открыть огонь срочно!","attack","Медик"
"Прицельно стрелять — медик, быстрее!","attack","Медик"
"Давай, перекрыть подходы, врач!","attack","Медик"
"ударить по врагу, медик, слушай!","attack","Медик"
"Прицельно стрелять — медик, быстрее!","attack","Медик"
"Живо! нейтрализовать цель, док!","attack","Медик"
"Док, открыть огонь быстро!","attack","Медик"
"Ну, Док, давить их быстро!","attack","Медик"
"Врач, сфокусировать огонь","attack","Медик"
"Ну! уничтожить противника, врач!","attack","Медик"
"перекрыть подходы, медик, эй!","attack","Медик"
"Врач, давить их","attack","Медик"
"нейтрализовать цель, врач, ну!","attack","Медик"
"Эй, Врач, нейтрализовать цель","attack","Медик"
"Эй, Медик, открыть огонь срочно!","attack","Медик"
"Быстрее, в атаку, врач!","attack","Медик"
"Эй, Док, сфокусировать огонь сейчас!","attack","Медик"
"Ну, открыть огонь, док!","attack","Медик"
"Медик, уничтожить противника быстро!","attack","Медик"
"Быстрее, Медик, перекрыть подходы немедленно!","attack","Медик"
"ударить по врагу, врач, эй!","attack","Медик"
"в атаку, док, давай!","attack","Медик"
"ударить по врагу, врач, эй!","attack","Медик"
"Док, прицельно стрелять срочно!","attack","Медик"
"Врач, сфокусировать огонь живо!","attack","Медик"
"Давай, атаковать цель, медик!","attack","Медик"
"Живо! атаковать цель, медик!","attack","Медик"
"Быстрее! в атаку, врач!","attack","Медик"
"Эй! прицельно стрелять, врач!","attack","Медик"
"Док, прицельно стрелять без промедления!","attack","Медик"
"Быстрее! прицельно стрелять, врач!","attack","Медик"
"Давай! давить их, медик!","attack","Медик"
"Ну! прицельно стрелять, док!","attack","Медик"
"Живо, уничтожить противника, врач!","attack","Медик"
"Живо! давить их, док!","attack","Медик"
"прицельно стрелять, док, живо!","attack","Медик"
"Медик, прицельно стрелять живо!","attack","Медик"
"Открыть огонь — медик, живо!","attack","Медик"
"Давить их — медик, давай!","attack","Медик"
"Эй, атаковать цель, медик!","attack","Медик"
"Эй, сфокусировать огонь, док!","attack","Медик"
"Срочно, Док, прицельно стрелять живо!","attack","Медик"
"Эй! нейтрализовать цель, врач!","attack","Медик"
"Эй! атаковать цель, медик!","attack","Медик"
"Ну! открыть огонь, док!","attack","Медик"
"Врач, давить их немедленно!","attack","Медик"
"Док, прицельно стрелять немедленно!","attack","Медик"
"Ударить по врагу — медик, срочно!","attack","Медик"
"Слушай, Врач, в атаку сейчас!","attack","Медик"
"ударить по врагу, медик, слушай!","attack","Медик"
"Живо! ударить по врагу, док!","attack","Медик"
"Давай, ударить по врагу, док!","attack","Медик"
"Сфокусировать огонь — док, срочно!","attack","Медик"
"Врач, нейтрализовать цель срочно!","attack","Медик"
"Врач, перекрыть подходы живо!","attack","Медик"
"Живо, Медик, сфокусировать огонь сейчас!","attack","Медик"
"В атаку — док, давай!","attack","Медик"
"Слушай, в атаку, док!","attack","Медик"
"Давай, перекрыть подходы, врач!","attack","Медик"
"Давай, ударить по врагу, док!","attack","Медик"
"Живо, открыть огонь, док!","attack","Медик"
"Живо, атаковать цель, медик!","attack","Медик"
"Слушай, Медик, уничтожить противника срочно!","attack","Медик"
"Быстрее! в атаку, медик!","attack","Медик"
"атаковать цель, медик, эй!","attack","Медик"
"Слушай, перекрыть подходы, док!","attack","Медик"
"Открыть огонь — док, живо!","attack","Медик"
"Врач, сфокусировать огонь быстро!","attack","Медик"
"Давить их — медик, ну!","attack","Медик"
"уничтожить противника, медик, эй!","attack","Медик"
"атаковать цель, медик, слушай!","attack","Медик"
"Живо, Врач, перекрыть подходы немедленно!","attack","Медик"
"Док, атаковать цель без промедления!","attack","Медик"
"Медик, атаковать цель","attack","Медик"
"Давай! нейтрализовать цель, врач!","attack","Медик"
"Док, атаковать цель срочно!","attack","Медик"
"Ну! прицельно стрелять, инженер!","attack","Инженер"
"Техник, нейтрализовать цель","attack","Инженер"
"Живо, нейтрализовать цель, электрик!","attack","Инженер"
"Эй, Электрик, атаковать цель живо!","attack","Инженер"
"Живо, ударить по врагу, техник!","attack","Инженер"
"давить их, электрик, быстрее!","attack","Инженер"
"Эй, Инженер, сфокусировать огонь быстро!","attack","Инженер"
"Техник, давить их срочно!","attack","Инженер"
"Слушай, Техник, давить их","attack","Инженер"
"Эй, атаковать цель, техник!","attack","Инженер"
"Ударить по врагу — техник, давай!","attack","Инженер"
"Срочно, перекрыть подходы, инженер!","attack","Инженер"
"Уничтожить противника — инженер, давай!","attack","Инженер"
"атаковать цель, техник, срочно!","attack","Инженер"
"Живо, прицельно стрелять, инженер!","attack","Инженер"
"Ну! атаковать цель, инженер!","attack","Инженер"
"Техник, атаковать цель сейчас!","attack","Инженер"
"Ударить по врагу — техник, слушай!","attack","Инженер"
"Быстрее, ударить по врагу, техник!","attack","Инженер"
"Открыть огонь — техник, срочно!","attack","Инженер"
"Живо, Инженер, атаковать цель срочно!","attack","Инженер"
"Техник, открыть огонь сейчас!","attack","Инженер"
"Эй! нейтрализовать цель, техник!","attack","Инженер"
"Техник, атаковать цель срочно!","attack","Инженер"
"перекрыть подходы, инженер, срочно!","attack","Инженер"
"Срочно, давить их, техник!","attack","Инженер"
"Слушай, уничтожить противника, техник!","attack","Инженер"
"Электрик, атаковать цель немедленно!","attack","Инженер"
"Техник, сфокусировать огонь срочно!","attack","Инженер"
"Быстрее, давить их, техник!","attack","Инженер"
"Эй, Электрик, уничтожить противника сейчас!","attack","Инженер"
"Эй, прицельно стрелять, инженер!","attack","Инженер"
"Срочно! уничтожить противника, инженер!","attack","Инженер"
"Прицельно стрелять — электрик, быстрее!","attack","Инженер"
"Прицельно стрелять — инженер, слушай!","attack","Инженер"
"Сфокусировать огонь — инженер, быстрее!","attack","Инженер"
"Инженер, уничтожить противника побыстрее!","attack","Инженер"
"Сфокусировать огонь — техник, ну!","attack","Инженер"
"уничтожить противника, электрик, срочно!","attack","Инженер"
"Живо, Инженер, перекрыть подходы без промедления!","attack","Инженер"
"Инженер, нейтрализовать цель сейчас!","attack","Инженер"
"Срочно! нейтрализовать цель, техник!","attack","Инженер"
"Слушай, уничтожить противника, электрик!","attack","Инженер"
"Ну, в атаку, техник!","attack","Инженер"
"Слушай! прицельно стрелять, инженер!","attack","Инженер"
"Давай! нейтрализовать цель, техник!","attack","Инженер"
"открыть огонь, техник, давай!","attack","Инженер"
"Техник, нейтрализовать цель живо!","attack","Инженер"
"Быстрее, Инженер, прицельно стрелять живо!","attack","Инженер"
"Сфокусировать огонь — инженер, живо!","attack","Инженер"
"Перекрыть подходы — электрик, срочно!","attack","Инженер"
"Живо! в атаку, инженер!","attack","Инженер"
"Слушай, Техник, открыть огонь","attack","Инженер"
"Перекрыть подходы — техник, эй!","attack","Инженер"
"Инженер, нейтрализовать цель срочно!","attack","Инженер"
"Техник, давить их сейчас!","attack","Инженер"
"Электрик, в атаку живо!","attack","Инженер"
"Давить их — техник, ну!","attack","Инженер"
"Слушай, Инженер, открыть огонь сейчас!","attack","Инженер"
"перекрыть подходы, техник, давай!","attack","Инженер"
"Срочно, сфокусировать огонь, электрик!","attack","Инженер"
"Давай, прицельно стрелять, инженер!","attack","Инженер"
"Ну! атаковать цель, техник!","attack","Инженер"
"Эй! ударить по врагу, электрик!","attack","Инженер"
"Срочно, Инженер, давить их срочно!","attack","Инженер"
"уничтожить противника, техник, быстрее!","attack","Инженер"
"Слушай, открыть огонь, инженер!","attack","Инженер"
"Давай, Электрик, атаковать цель побыстрее!","attack","Инженер"
"открыть огонь, инженер, эй!","attack","Инженер"
"Давай, прицельно стрелять, инженер!","attack","Инженер"
"Эй, атаковать цель, электрик!","attack","Инженер"
"Электрик, открыть огонь без промедления!","attack","Инженер"
"Ну! в атаку, электрик!","attack","Инженер"
"Нейтрализовать цель — электрик, слушай!","attack","Инженер"
"Слушай! нейтрализовать цель, техник!","attack","Инженер"
"Срочно, давить их, техник!","attack","Инженер"
"Техник, ударить по врагу без промедления!","attack","Инженер"
"Техник, в атаку побыстрее!","attack","Инженер"
"перекрыть подходы, техник, быстрее!","attack","Инженер"
"перекрыть подходы, электрик, слушай!","attack","Инженер"
"Атаковать цель — инженер, живо!","attack","Инженер"
"Ну, нейтрализовать цель, техник!","attack","Инженер"
"Живо, перекрыть подходы, инженер!","attack","Инженер"
"Электрик, в атаку побыстрее!","attack","Инженер"
"Эй! атаковать цель, инженер!","attack","Инженер"
"давить их, техник, живо!","attack","Инженер"
"Слушай, Инженер, перекрыть подходы срочно!","attack","Инженер"
"Давай, атаковать цель, электрик!","attack","Инженер"
"Быстрее, атаковать цель, электрик!","attack","Инженер"
"Прицельно стрелять — электрик, ну!","attack","Инженер"
"Электрик, перекрыть подходы срочно!","attack","Инженер"
"Быстрее! уничтожить противника, электрик!","attack","Инженер"
"уничтожить противника, электрик, давай!","attack","Инженер"
"Инженер, в атаку срочно!","attack","Инженер"
"Срочно! прицельно стрелять, техник!","attack","Инженер"
"Эй, Инженер, перекрыть подходы без промедления!","attack","Инженер"
"Техник, давить их","attack","Инженер"
"Живо! перекрыть подходы, инженер!","attack","Инженер"
"Уничтожить противника — инженер, эй!","attack","Инженер"
"Эй! перекрыть подходы, инженер!","attack","Инженер"
"Эй, уничтожить противника, ремонтник!","attack","Механик"
"Срочно, Механик, сфокусировать огонь срочно!","attack","Механик"
"Давай! перекрыть подходы, механик!","attack","Механик"
"Давай, Механик, нейтрализовать цель срочно!","attack","Механик"
"давить их, ремонтник, давай!","attack","Механик"
"Чинила, в атаку без промедления!","attack","Механик"
"Живо! прицельно стрелять, чинила!","attack","Механик"
"Живо, Ремонтник, ударить по врагу срочно!","attack","Механик"
"Чинила, уничтожить противника","attack","Механик"
"Слушай! ударить по врагу, ремонтник!","attack","Механик"
"Эй, нейтрализовать цель, ремонтник!","attack","Механик"
"Быстрее, ударить по врагу, механик!","attack","Механик"
"Слушай, перекрыть подходы, ремонтник!","attack","Механик"
"Быстрее, перекрыть подходы, чинила!","attack","Механик"
"Чинила, перекрыть подходы быстро!","attack","Механик"
"В атаку — чинила, эй!","attack","Механик"
"Живо, ударить по врагу, чинила!","attack","Механик"
"Давай, Ремонтник, атаковать цель без промедления!","attack","Механик"
"Перекрыть подходы — механик, живо!","attack","Механик"
"Прицельно стрелять — механик, быстрее!","attack","Механик"
"Быстрее! атаковать цель, чинила!","attack","Механик"
"давить их, чинила, срочно!","attack","Механик"
"Ремонтник, нейтрализовать цель без промедления!","attack","Механик"
"Уничтожить противника — ремонтник, быстрее!","attack","Механик"
"открыть огонь, ремонтник, ну!","attack","Механик"
"атаковать цель, ремонтник, давай!","attack","Механик"
"Механик, перекрыть подходы живо!","attack","Механик"
"Ремонтник, ударить по врагу сейчас!","attack","Механик"
"Давай, в атаку, ремонтник!","attack","Механик"
"ударить по врагу, механик, быстрее!","attack","Механик"
"Чинила, прицельно стрелять живо!","attack","Механик"
"Перекрыть подходы — ремонтник, срочно!","attack","Механик"
"Слушай, атаковать цель, ремонтник!","attack","Механик"
"Ну, Ремонтник, атаковать цель немедленно!","attack","Механик"
"Слушай! открыть огонь, ремонтник!","attack","Механик"
"нейтрализовать цель, механик, быстрее!","attack","Механик"
"перекрыть подходы, механик, эй!","attack","Механик"
"Быстрее, Механик, давить их","attack","Механик"
"Живо! перекрыть подходы, ремонтник!","attack","Механик"
"Давай, нейтрализовать цель, ремонтник!","attack","Механик"
"Сфокусировать огонь — механик, эй!","attack","Механик"
"Механик, прицельно стрелять немедленно!","attack","Механик"
"Давай! сфокусировать огонь, ремонтник!","attack","Механик"
"Давить их — механик, давай!","attack","Механик"
"Уничтожить противника — ремонтник, слушай!","attack","Механик"
"Ремонтник, нейтрализовать цель побыстрее!","attack","Механик"
"Эй! сфокусировать огонь, чинила!","attack","Механик"
"Ударить по врагу — чинила, срочно!","attack","Механик"
"Эй, Механик, сфокусировать огонь без промедления!","attack","Механик"
"Чинила, открыть огонь сейчас!","attack","Механик"
"прицельно стрелять, чинила, живо!","attack","Механик"
"Ударить по врагу — ремонтник, эй!","attack","Механик"
"уничтожить противника, механик, ну!","attack","Механик"
"Открыть огонь — ремонтник, давай!","attack","Механик"
"Живо! перекрыть подходы, ремонтник!","attack","Механик"
"Ремонтник, сфокусировать огонь срочно!","attack","Механик"
"Срочно, прицельно стрелять, чинила!","attack","Механик"
"Ну, прицельно стрелять, механик!","attack","Механик"
"давить их, чинила, эй!","attack","Механик"
"Ремонтник, прицельно стрелять","attack","Механик"
"прицельно стрелять, механик, живо!","attack","Механик"
"Ну! прицельно стрелять, механик!","attack","Механик"
"Уничтожить противника — ремонтник, ну!","attack","Механик"
"Ну! атаковать цель, механик!","attack","Механик"
"Механик, нейтрализовать цель побыстрее!","attack","Механик"
"Срочно, Механик, атаковать цель без промедления!","attack","Механик"
"Слушай! давить их, чинила!","attack","Механик"
"Слушай! ударить по врагу, ремонтник!","attack","Механик"
"Давай, прицельно стрелять, механик!","attack","Механик"
"Срочно, Механик, перекрыть подходы побыстрее!","attack","Механик"
"Срочно, открыть огонь, ремонтник!","attack","Механик"
"Живо, уничтожить противника, чинила!","attack","Механик"
"Эй, уничтожить противника, механик!","attack","Механик"
"Давай, Ремонтник, атаковать цель живо!","attack","Механик"
"Механик, открыть огонь без промедления!","attack","Механик"
"Быстрее! открыть огонь, чинила!","attack","Механик"
"Быстрее, нейтрализовать цель, ремонтник!","attack","Механик"
"Механик, ударить по врагу быстро!","attack","Механик"
"прицельно стрелять, ремонтник, живо!","attack","Механик"
"Эй! атаковать цель, чинила!","attack","Механик"
"Эй, давить их, ремонтник!","attack","Механик"
"Живо! ударить по врагу, чинила!","attack","Механик"
"уничтожить противника, ремонтник, слушай!","attack","Механик"
"Давай, прицельно стрелять, чинила!","attack","Механик"
"Срочно! в атаку, чинила!","attack","Механик"
"Срочно! уничтожить противника, ремонтник!","attack","Механик"
"Быстрее, Чинила, ударить по врагу без промедления!","attack","Механик"
"Слушай, сфокусировать огонь, чинила!","attack","Механик"
"Ну! открыть огонь, ремонтник!","attack","Механик"
"Нейтрализовать цель — ремонтник, эй!","attack","Механик"
"Ну! прицельно стрелять, чинила!","attack","Механик"
"Эй, открыть огонь, ремонтник!","attack","Механик"
"Быстрее, ударить по врагу, ремонтник!","attack","Механик"
"Быстрее, прицельно стрелять, чинила!","attack","Механик"
"Быстрее, Механик, перекрыть подходы сейчас!","attack","Механик"
"Давить их — механик, эй!","attack","Механик"
"Живо, сфокусировать огонь, механик!","attack","Механик"
"Слушай, Чинила, ударить по врагу срочно!","attack","Механик"
"нейтрализовать цель, механик, ну!","attack","Механик"
"Ну, атаковать цель, ремонтник!","attack","Механик"
"Эй, атаковать цель, ассистент!","attack","Помощник"
"Эй, атаковать цель, помощник!","attack","Помощник"
"Срочно! перекрыть подходы, подручный!","attack","Помощник"
"Ну! ударить по врагу, подручный!","attack","Помощник"
"Живо, Ассистент, в атаку живо!","attack","Помощник"
"Эй, Ассистент, давить их сейчас!","attack","Помощник"
"Помощник, уничтожить противника","attack","Помощник"
"Ассистент, перекрыть подходы немедленно!","attack","Помощник"
"давить их, подручный, слушай!","attack","Помощник"
"Быстрее, атаковать цель, помощник!","attack","Помощник"
"сфокусировать огонь, подручный, быстрее!","attack","Помощник"
"Срочно! прицельно стрелять, помощник!","attack","Помощник"
"ударить по врагу, ассистент, эй!","attack","Помощник"
"Слушай! давить их, подручный!","attack","Помощник"
