text,label,specialization
"Бодигард, лезь обратно к прошлой позиции.",Навигация назад,Охранник
"Стражник, лезь обратно к последней станции.",Навигация назад,Охранник
"Бодигард, проблемы, иди назад!",Навигация назад,Охранник
"Охранник, задание отменено, возвращайся.",Навигация назад,Охранник
"Нужно вернуться к точке отплытия, Страж.",Навигация назад,Охранник
"Стражник, направляйся к прошлому порту.",Навигация назад,Охранник
"Бодигард, возвращайся к старой базе.",Навигация назад,Охранник
"Бодигард, назад к последней позиции.",Навигация назад,Охранник
"Ретрируйся к последней точке, Страж.",Навигация назад,Охранник
"Стражник, назад к стартовой локации.",Навигация назад,Охранник
"Стражник, обстановка требует возврата, плыви обратно.",Навигация назад,Охранник
"Разворачивай к точке отправки, Страж.",Навигация назад,Охранник
"Страж, быстро отходи!",Навигация назад,Охранник
"Давай разворачивайся, Бодигард, к предыдущей станции.",Навигация назад,Охранник
"Бодигард, возвращайся к предыдущей базе.",Навигация назад,Охранник
"Охранник, обстановка ухудшилась, двигайся назад!",Навигация назад,Охранник
"Охранник, иди к предыдущей станции.",Навигация назад,Охранник
"Отходи к исходному месту, Стражник.",Навигация назад,Охранник
"Ретрируйся к исходной остановке, Страж.",Навигация назад,Охранник
"Охранник, возвращайся к исходной базе.",Навигация назад,Охранник
"Отходи к предыдущему порту, Стражник.",Навигация назад,Охранник
"Страж, направляйся к прошлому порту.",Навигация назад,Охранник
"Охранник, разворачивайся к базе.",Навигация назад,Охранник
"Охранник, назад к последней позиции.",Навигация назад,Охранник
"Охранник, плыви к исходному порту.",Навигация назад,Охранник
"Страж, срочно разворачивайся!",Навигация назад,Охранник
"Бодигард, давай обратный ход.",Навигация назад,Охранник
"Бодигард, лезь к старой базе.",Навигация назад,Охранник
"Стражник, давай обратный ход.",Навигация назад,Охранник
"Разворачивай к последней базе, Стражник.",Навигация назад,Охранник
"Отходи к предыдущей позиции, Стражник.",Навигация назад,Охранник
"Стражник, назад к предыдущему месту.",Навигация назад,Охранник
"Страж, плыви к исходному порту.",Навигация назад,Охранник
"Страж, возвращайся к начальной локации.",Навигация назад,Охранник
"Страж, назад к старой позиции.",Навигация назад,Охранник
"Страж, план скорректирован, возвращайся.",Навигация назад,Охранник
"Стражник, возвращайся к старой базе.",Навигация назад,Охранник
"Страж, возвращайся к месту старта.",Навигация назад,Охранник
"Стражник, назад к месту выхода.",Навигация назад,Охранник
"Отходи к точке отплытия, Страж.",Навигация назад,Охранник
"Бодигард, давай назад курс.",Навигация назад,Охранник
"Страж, ситуация изменилась, ретрируйся.",Навигация назад,Охранник
"Стражник, назад к точке отбытия.",Навигация назад,Охранник
"Стражник, отступай к прошлой станции.",Навигация назад,Охранник
"Ретрируйся к точке отплытия, Охранник.",Навигация назад,Охранник
"Страж, срочно возвращайся на базу!",Навигация назад,Охранник
"Бодигард, назад к предыдущей точке.",Навигация назад,Охранник
"Ретрируйся к стартовой позиции, Бодигард.",Навигация назад,Охранник
"Охранник, быстро отходи!",Навигация назад,Охранник
"Стражник, плыви назад.",Навигация назад,Охранник
"Назад к последней базе, Страж.",Навигация назад,Охранник
"Стражник, лезь обратно к прошлой позиции.",Навигация назад,Охранник
"Охранник, направляйся к прошлой базе.",Навигация назад,Охранник
"Бодигард, лезь обратно к прошлому месту.",Навигация назад,Охранник
"Бодигард, отойди к старой локации.",Навигация назад,Охранник
"Стражник, ситуация изменилась, ретрируйся.",Навигация назад,Охранник
"Стражник, возвращайся к стартовой станции.",Навигация назад,Охранник
"Страж, лезь обратно к последней базе.",Навигация назад,Охранник
"Разворачивай к последнему месту, Стражник.",Навигация назад,Охранник
"Ретрируйся к последней точке, Бодигард.",Навигация назад,Охранник
"Охранник, отойди к точке отплытия.",Навигация назад,Охранник
"Ретрируйся к стартовой позиции, Страж.",Навигация назад,Охранник
"Бодигард, назад к стартовой локации.",Навигация назад,Охранник
"Разворачивай к последней остановке, Охранник.",Навигация назад,Охранник
"Разворачивай к исходной позиции, Охранник.",Навигация назад,Охранник
"Ретрируйся к последней локации, Бодигард.",Навигация назад,Охранник
"Стражник, иди к предыдущей остановке.",Навигация назад,Охранник
"Ретрируйся к предыдущей остановке, Стражник.",Навигация назад,Охранник
"Доктор, разворачивай к исходнику.",Навигация назад,Медик
"Лекарь, лезь обратно к месту отплытия.",Навигация назад,Медик
"Разворачивай к начальной остановке, Лекарь.",Навигация назад,Медик
"Лекарь, немедленно плыви обратно!",Навигация назад,Медик
"Ретрируйся к стартовой позиции, Врач.",Навигация назад,Медик
"Доктор, иди к предыдущей станции.",Навигация назад,Медик
"Давай разворачивайся, Лекарь, к предыдущей станции.",Навигация назад,Медик
"Доктор, лезь обратно к прошлому порту.",Навигация назад,Медик
"Отходи к старой станции, Врач.",Навигация назад,Медик
"Доктор, иди к предыдущему месту.",Навигация назад,Медик
"Отходи к последней локации, Медик.",Навигация назад,Медик
"Ретрируйся к стартовой позиции, Лекарь.",Навигация назад,Медик
"Лекарь, назад к точке отбытия.",Навигация назад,Медик
"Медик, возвращайся к исходной локации.",Навигация назад,Медик
"Лекарь, лезь обратно к стартовой точке.",Навигация назад,Медик
"Медик, возвращайся к месту старта.",Навигация назад,Медик
"Лекарь, назад к точке выхода.",Навигация назад,Медик
"Лекарь, направляйся к исходной точке.",Навигация назад,Медик
"Медик, давай обратный ход.",Навигация назад,Медик
"Разворачивай к точке отправки, Медик.",Навигация назад,Медик
"Лекарь, иди к предыдущему месту.",Навигация назад,Медик
"Медик, лезь обратно к прошлой остановке.",Навигация назад,Медик
"Отходи к последней локации, Врач.",Навигация назад,Медик
"Медик, ретрируйся к начальной позиции.",Навигация назад,Медик
"Доктор, возвращайся к начальной станции.",Навигация назад,Медик
"Медик, отойди к старой локации.",Навигация назад,Медик
"Врач, отступай к прошлой станции.",Навигация назад,Медик
"Медик, обстановка требует возврата, плыви обратно.",Навигация назад,Медик
"Отходи к предыдущей позиции, Врач.",Навигация назад,Медик
"Доктор, требуется перегруппировка, двигайся назад.",Навигация назад,Медик
"Ретрируйся к старой точке, Врач.",Навигация назад,Медик
"Разворачивай к последнему месту, Лекарь.",Навигация назад,Медик
"Ретрируйся к исходному порту, Доктор.",Навигация назад,Медик
"Давай разворачивайся, Медик, к предыдущей станции.",Навигация назад,Медик
"Лекарь, вернись к месту выхода.",Навигация назад,Медик
"Врач, быстро двигайся назад!",Навигация назад,Медик
"Врач, вернись к последней базе.",Навигация назад,Медик
"Медик, лезь обратно к прошлому месту.",Навигация назад,Медик
"Медик, отходи к предыдущей точке.",Навигация назад,Медик
"Лекарь, возвращайся к прошлому порту.",Навигация назад,Медик
"Отходи к стартовому порту, Врач.",Навигация назад,Медик
"Доктор, обстановка ухудшилась, двигайся назад!",Навигация назад,Медик
"Доктор, опасность, возвращайся на базу!",Навигация назад,Медик
"Медик, отойди к начальной точке.",Навигация назад,Медик
"Назад к последней базе, Лекарь.",Навигация назад,Медик
"Лекарь, лезь обратно к начальному порту.",Навигация назад,Медик
"Медик, обстановка ухудшилась, двигайся назад!",Навигация назад,Медик
"Доктор, возвращайся к начальной локации.",Навигация назад,Медик
"Разворачивай к старой станции, Доктор.",Навигация назад,Медик
"Возвращайся к точке отправления, Медик.",Навигация назад,Медик
"Доктор, отойди к начальной точке.",Навигация назад,Медик
"Ретрируйся к начальной позиции, Врач.",Навигация назад,Медик
"Врач, лезь обратно к стартовой точке.",Навигация назад,Медик
"Отходи к начальной остановке, Лекарь.",Навигация назад,Медик
"Медик, возвращайся к прошлой станции.",Навигация назад,Медик
"Лекарь, возвращайся к начальному месту.",Навигация назад,Медик
"Отходи к предыдущей позиции, Лекарь.",Навигация назад,Медик
"Лекарь, иди к предыдущей остановке.",Навигация назад,Медик
"Лекарь, отступай к предыдущей позиции.",Навигация назад,Медик
"Врач, отойди к начальной точке.",Навигация назад,Медик
"Доктор, назад к предыдущему порту.",Навигация назад,Медик
"Отходи к старой станции, Лекарь.",Навигация назад,Медик
"Доктор, назад к точке выхода.",Навигация назад,Медик
"Отходи к предыдущему месту, Доктор.",Навигация назад,Медик
"Медик, миссия завершена, иди назад.",Навигация назад,Медик
"Лекарь, назад к старой позиции.",Навигация назад,Медик
"Разворачивай к предыдущей точке, Лекарь.",Навигация назад,Медик
"Ретрируйся к месту старта, Врач.",Навигация назад,Медик
"Разворачивай к начальной базе, Медик.",Навигация назад,Медик
"Разворачивай к предыдущей локации, Врач.",Навигация назад,Медик
"Врач, возвращайся к месту отплытия.",Навигация назад,Медик
"Доктор, отойди к старой локации.",Навигация назад,Медик
"Медик, плыви назад.",Навигация назад,Медик
"Нужно вернуться к точке отплытия, Медик.",Навигация назад,Медик
"Врач, отойди к точке отплытия.",Навигация назад,Медик
"Лекарь, отходи к предыдущей точке.",Навигация назад,Медик
"Медик, направляйся к прошлому порту.",Навигация назад,Медик
"Доктор, неполадки, ретрируйся!",Навигация назад,Медик
"Медик, лезь обратно к предыдущей базе.",Навигация назад,Медик
"Врач, разворачивайся к базе.",Навигация назад,Медик
"Доктор, угроза, отходи!",Навигация назад,Медик
"Ретрируйся к старой локации, Врач.",Навигация назад,Медик
"Медик, давай обратный ход к базе.",Навигация назад,Медик
"Лекарь, плыви к исходной базе.",Навигация назад,Медик
"Доктор, вернись к точке отправления.",Навигация назад,Медик
"Разворачивай к последнему порту, Медик.",Навигация назад,Медик
"Лекарь, лезь обратно к начальной локации.",Навигация назад,Медик
"Доктор, давай обратный ход.",Навигация назад,Медик
"Врач, назад к начальной базе.",Навигация назад,Медик
"Доктор, задание отменено, возвращайся.",Навигация назад,Медик
"Медик, назад к последней остановке.",Навигация назад,Медик
"Врач, возвращайся к месту старта.",Навигация назад,Медик
"Ретрируйся к старой точке, Медик.",Навигация назад,Медик
"Доктор, план скорректирован, возвращайся.",Навигация назад,Медик
"Доктор, срочно возвращайся на базу!",Навигация назад,Медик
"Врач, отходи к предыдущей точке.",Навигация назад,Медик
"Медик, ретрируйся к точке выхода.",Навигация назад,Медик
"Врач, возвращайся к прошлому порту.",Навигация назад,Медик
"Врач, назад к месту выхода.",Навигация назад,Медик
"Отходи к предыдущему месту, Лекарь.",Навигация назад,Медик
"Инженер, назад к исходной точке.",Навигация назад,Инженер
"Инженер, возвращайся к стартовой станции.",Навигация назад,Инженер
"Техник, плыви к исходной локации.",Навигация назад,Инженер
"Техник, иди к предыдущему месту.",Навигация назад,Инженер
"Возвращайся к точке отправления, Инженер.",Навигация назад,Инженер
"Инженер, возвращайся на базу.",Навигация назад,Инженер
"Отходи к последней локации, Инженер.",Навигация назад,Инженер
"Инженер, отойди к начальной точке.",Навигация назад,Инженер
"Инженер, отступай к предыдущей позиции.",Навигация назад,Инженер
"Техник, лезь обратно к прошлому месту.",Навигация назад,Инженер
"Разворачивай к предыдущей станции, Инженер.",Навигация назад,Инженер
"Инженер, назад к предыдущей точке.",Навигация назад,Инженер
"Разворачивай к последнему порту, Техник.",Навигация назад,Инженер
"Отходи к предыдущему порту, Инженер.",Навигация назад,Инженер
"Техник, возвращайся к прошлому порту.",Навигация назад,Инженер
"Инженер, обстановка ухудшилась, двигайся назад!",Навигация назад,Инженер
"Техник, возвращайся к исходной локации.",Навигация назад,Инженер
"Техник, плыви к исходному порту.",Навигация назад,Инженер
"Инженер, лезь обратно к прошлой позиции.",Навигация назад,Инженер
"Инженер, плыви к исходной локации.",Навигация назад,Инженер
"Отходи к прошлой позиции, Техник.",Навигация назад,Инженер
"Инженер, отойди к точке отплытия.",Навигация назад,Инженер
"Инженер, лезь обратно к прошлому порту.",Навигация назад,Инженер
"Разворачивай к старой станции, Техник.",Навигация назад,Инженер
"Техник, проблемы, иди назад!",Навигация назад,Инженер
"Инженер, быстро возвращайся!",Навигация назад,Инженер
"Разворачивай к последней остановке, Инженер.",Навигация назад,Инженер
"Ретрируйся к предыдущей остановке, Инженер.",Навигация назад,Инженер
"Отходи к исходному месту, Техник.",Навигация назад,Инженер
"Ретрируйся к последней локации, Техник.",Навигация назад,Инженер
"Инженер, назад к последней позиции.",Навигация назад,Инженер
"Инженер, отходи к предыдущей точке.",Навигация назад,Инженер
"Давай разворачивайся, Техник, к предыдущей станции.",Навигация назад,Инженер
"Техник, назад к точке отбытия.",Навигация назад,Инженер
"Техник, назад к исходной станции.",Навигация назад,Инженер
"Ретрируйся к точке отправки, Инженер.",Навигация назад,Инженер
"Техник, иди к предыдущей остановке.",Навигация назад,Инженер
"Ретрируйся к начальной позиции, Техник.",Навигация назад,Инженер
"Инженер, назад к предыдущему порту.",Навигация назад,Инженер
"Инженер, лезь обратно.",Навигация назад,Инженер
"Инженер, возвращайся к прошлой станции.",Навигация назад,Инженер
"Ретрируйся к старой локации, Техник.",Навигация назад,Инженер
"Инженер, задание отменено, возвращайся.",Навигация назад,Инженер
"Разворачивай к предыдущей станции, Техник.",Навигация назад,Инженер
"Инженер, быстро отходи!",Навигация назад,Инженер
"Техник, обстановка ухудшилась, двигайся назад!",Навигация назад,Инженер
"Инженер, повреждения, отступай!",Навигация назад,Инженер
"Техник, назад к старой позиции.",Навигация назад,Инженер
"Техник, лезь обратно к исходному месту.",Навигация назад,Инженер
"Техник, возвращайся на базу.",Навигация назад,Инженер
"Отходи к точке выхода, Техник.",Навигация назад,Инженер
"Техник, вернись к месту выхода.",Навигация назад,Инженер
"Техник, отойди к старой локации.",Навигация назад,Инженер
"Техник, возвращайся к стартовой позиции.",Навигация назад,Инженер
"Инженер, разворачивайся к базе.",Навигация назад,Инженер
"Техник, требуется перегруппировка, двигайся назад.",Навигация назад,Инженер
"Инженер, лезь обратно к стартовой точке.",Навигация назад,Инженер
"Отходи к исходной позиции, Инженер.",Навигация назад,Инженер
"Инженер, назад к точке отправления.",Навигация назад,Инженер
"Техник, возвращайся к месту старта.",Навигация назад,Инженер
"Техник, вернись к последней базе.",Навигация назад,Инженер
"Инженер, ретрируйся к начальной позиции.",Навигация назад,Инженер
"Техник, разворачивай к исходнику.",Навигация назад,Инженер
"Отходи к предыдущей позиции, Техник.",Навигация назад,Инженер
"Назад к последней базе, Инженер.",Навигация назад,Инженер
"Техник, отступай к прошлой станции.",Навигация назад,Инженер
"Инженер, новые указания, разворачивайся.",Навигация назад,Инженер
"Техник, отходи к предыдущей локации.",Навигация назад,Инженер
"Техник, давай обратный ход к базе.",Навигация назад,Инженер
"Ретрируйся к прошлой точке, Инженер.",Навигация назад,Инженер
"Разворачивай к последней базе, Техник.",Навигация назад,Инженер
"Техник, быстро двигайся назад!",Навигация назад,Инженер
"Отходи к предыдущей остановке, Техник.",Навигация назад,Инженер
"Инженер, возвращайся к старому порту.",Навигация назад,Инженер
"Разворачивай к последнему порту, Инженер.",Навигация назад,Инженер
"Техник, лезь обратно к исходной остановке.",Навигация назад,Инженер
"Инженер, немедленно иди назад!",Навигация назад,Инженер
"Техник, назад к последней остановке.",Навигация назад,Инженер
"Техник, лезь обратно к последней базе.",Навигация назад,Инженер
"Техник, возвращайся к точке отбытия.",Навигация назад,Инженер
"Отходи к исходной позиции, Техник.",Навигация назад,Инженер
"Разворачивай к предыдущей локации, Техник.",Навигация назад,Инженер
"Техник, назад к точке отправления.",Навигация назад,Инженер
"Техник, лезь обратно к прошлому порту.",Навигация назад,Инженер
"Техник, направляйся к исходной точке.",Навигация назад,Инженер
"Инженер, возвращайся к начальной точке.",Навигация назад,Инженер
"Техник, угроза, отходи!",Навигация назад,Инженер
"Инженер, назад к предыдущему месту.",Навигация назад,Инженер
"Техник, ретрируйся к точке выхода.",Навигация назад,Инженер
"Инженер, срочно разворачивайся!",Навигация назад,Инженер
"Техник, назад к месту выхода.",Навигация назад,Инженер
"Техник, лезь обратно к начальной локации.",Навигация назад,Инженер
"Разворачивай к прошлому порту, Техник.",Навигация назад,Инженер
"Техник, лезь обратно к стартовой точке.",Навигация назад,Инженер
"Техник, приказ изменён, отходи.",Навигация назад,Инженер
"Инженер, давай назад курс.",Навигация назад,Инженер
"Ретрируйся к стартовой точке, Инженер.",Навигация назад,Инженер
"Техник, лезь обратно к прошлой остановке.",Навигация назад,Инженер
"Техник, отойди к точке отплытия.",Навигация назад,Инженер
"Отходи к последнему порту, Инженер.",Навигация назад,Инженер
"Слесарь, новые указания, разворачивайся.",Навигация назад,Механик
"Разворачивай к прошлому порту, Слесарь.",Навигация назад,Механик
"Механик, назад к предыдущему порту.",Навигация назад,Механик
"Слесарь, назад к предыдущему порту.",Навигация назад,Механик
"Слесарь, лезь обратно к прошлой позиции.",Навигация назад,Механик
"Отходи к стартовому порту, Слесарь.",Навигация назад,Механик
"Механик, давай обратный ход к базе.",Навигация назад,Механик
"Ретрируйся к месту старта, Механик.",Навигация назад,Механик
"Слесарь, назад к точке отправления.",Навигация назад,Механик
"Ретрируйся к месту выхода, Ремонтник.",Навигация назад,Механик
"Ретрируйся к старой локации, Ремонтник.",Навигация назад,Механик
"Разворачивай к прошлой остановке, Слесарь.",Навигация назад,Механик
"Слесарь, обстановка ухудшилась, двигайся назад!",Навигация назад,Механик
"Слесарь, лезь обратно к прошлому порту.",Навигация назад,Механик
"Разворачивай к начальной базе, Слесарь.",Навигация назад,Механик
"Ремонтник, возвращайся к месту старта.",Навигация назад,Механик
"Ремонтник, возвращайся к исходной локации.",Навигация назад,Механик
"Разворачивай к последней остановке, Ремонтник.",Навигация назад,Механик
"Отходи к предыдущему месту, Механик.",Навигация назад,Механик
"Механик, направляйся к исходной точке.",Навигация назад,Механик
"Механик, немедленно иди назад!",Навигация назад,Механик
"Ремонтник, приказ изменён, отходи.",Навигация назад,Механик
"Ремонтник, ситуация изменилась, ретрируйся.",Навигация назад,Механик
"Отходи к исходному месту, Механик.",Навигация назад,Механик
"Механик, возвращайся к начальному месту.",Навигация назад,Механик
"Слесарь, иди к предыдущей остановке.",Навигация назад,Механик
"Ремонтник, лезь обратно к исходной остановке.",Навигация назад,Механик
"Отходи к начальной остановке, Ремонтник.",Навигация назад,Механик
"Ремонтник, давай назад курс.",Навигация назад,Механик
"Ремонтник, лезь обратно к стартовой точке.",Навигация назад,Механик
"Слесарь, лезь к старой базе.",Навигация назад,Механик
"Механик, авария, разворачивайся!",Навигация назад,Механик
"Ретрируйся к последней точке, Механик.",Навигация назад,Механик
"Отходи к старой станции, Механик.",Навигация назад,Механик
"Слесарь, сбой, возвращайся!",Навигация назад,Механик
"Ремонтник, возвращайся к точке отбытия.",Навигация назад,Механик
"Механик, иди к предыдущему месту.",Навигация назад,Механик
"Ретрируйся к старой точке, Слесарь.",Навигация назад,Механик
"Ремонтник, вернись к последней базе.",Навигация назад,Механик
"Механик, возвращайся к старому порту.",Навигация назад,Механик
"Ремонтник, возвращайся к начальной станции.",Навигация назад,Механик
"Слесарь, двигайся обратно.",Навигация назад,Механик
"Назад к последней базе, Ремонтник.",Навигация назад,Механик
"Слесарь, угроза, отходи!",Навигация назад,Механик
"Разворачивай к старой станции, Механик.",Навигация назад,Механик
"Отходи к начальной остановке, Механик.",Навигация назад,Механик
"Механик, возвращайся к точке отбытия.",Навигация назад,Механик
"Отходи к исходному месту, Ремонтник.",Навигация назад,Механик
"Ремонтник, возвращайся к прошлой станции.",Навигация назад,Механик
"Механик, возвращайся к месту отплытия.",Навигация назад,Механик
"Механик, разворачивайся к базе.",Навигация назад,Механик
"Ремонтник, возвращайся к предыдущей базе.",Навигация назад,Механик
"Ремонтник, иди назад.",Навигация назад,Механик
"Механик, иди к предыдущей станции.",Навигация назад,Механик
"Слесарь, требуется перегруппировка, двигайся назад.",Навигация назад,Механик
"Ремонтник, возвращайся к старому порту.",Навигация назад,Механик
"Отходи к точке выхода, Слесарь.",Навигация назад,Механик
"Механик, возвращайся к прошлому порту.",Навигация назад,Механик
"Ретрируйся к месту старта, Ремонтник.",Навигация назад,Механик
"Ремонтник, лезь обратно к предыдущему месту.",Навигация назад,Механик
"Разворачивай к последнему порту, Механик.",Навигация назад,Механик
"Разворачивай к исходной позиции, Механик.",Навигация назад,Механик
"Отходи к последней локации, Ремонтник.",Навигация назад,Механик
"Слесарь, приказ изменён, отходи.",Навигация назад,Механик
"Нужно вернуться к точке отплытия, Ремонтник.",Навигация назад,Механик
"Слесарь, назад к точке выхода.",Навигация назад,Механик
"Ретрируйся к исходной остановке, Механик.",Навигация назад,Механик
"Ретрируйся к прошлой базе, Слесарь.",Навигация назад,Механик
"Отходи к исходному месту, Слесарь.",Навигация назад,Механик
"Ремонтник, лезь обратно к прошлой локации.",Навигация назад,Механик
"Ремонтник, отойди к старой локации.",Навигация назад,Механик
"Слесарь, срочно возвращайся на базу!",Навигация назад,Механик
"Ретрируйся к стартовой позиции, Слесарь.",Навигация назад,Механик
"Ретрируйся к месту старта, Слесарь.",Навигация назад,Механик
"Лезь назад к старой базе, Механик.",Навигация назад,Механик
"Механик, срочно разворачивайся!",Навигация назад,Механик
"Ремонтник, назад к начальной базе.",Навигация назад,Механик
"Ретрируйся к старой локации, Слесарь.",Навигация назад,Механик
"Механик, приказ изменён, отходи.",Навигация назад,Механик
"Слесарь, давай обратный ход к базе.",Навигация назад,Механик
"Слесарь, вернись к точке отправления.",Навигация назад,Механик
"Разворачивай к прошлому порту, Ремонтник.",Навигация назад,Механик
"Ретрируйся к прошлой точке, Слесарь.",Навигация назад,Механик
"Разворачивай к предыдущей точке, Ремонтник.",Навигация назад,Механик
"Ремонтник, лезь обратно.",Навигация назад,Механик
"Ремонтник, лезь обратно к последней базе.",Навигация назад,Механик
"Отходи к предыдущему месту, Ремонтник.",Навигация назад,Механик
"Ретрируйся к точке отправки, Механик.",Навигация назад,Механик
"Разворачивай к исходной точке, Слесарь.",Навигация назад,Механик
"Механик, лезь обратно.",Навигация назад,Механик
"Ремонтник, новые указания, разворачивайся.",Навигация назад,Механик
"Отходи к предыдущему порту, Механик.",Навигация назад,Механик
"Механик, возвращайся к месту старта.",Навигация назад,Механик
"Слесарь, лезь обратно к последней станции.",Навигация назад,Механик
"Ремонтник, давай обратный ход.",Навигация назад,Механик
"Разворачивай к предыдущей станции, Слесарь.",Навигация назад,Механик
"Механик, обстановка ухудшилась, двигайся назад!",Навигация назад,Механик
"Механик, отходи к предыдущей точке.",Навигация назад,Механик
"Механик, быстро двигайся назад!",Навигация назад,Механик
"Механик, отойди к старой локации.",Навигация назад,Механик
"Коллега, двигайся обратно.",Навигация назад,Помощник
"Отходи к стартовому порту, Юнга.",Навигация назад,Помощник
"Отходи к точке отплытия, Новичок.",Навигация назад,Помощник
"Юнга, возвращайся к исходному порту.",Навигация назад,Помощник
"Отходи к предыдущему порту, Новичок.",Навигация назад,Помощник
"Разворачивай к предыдущей станции, Новичок.",Навигация назад,Помощник
"Новичок, лезь обратно к последней станции.",Навигация назад,Помощник
"Ретрируйся к последней локации, Юнга.",Навигация назад,Помощник
"Коллега, неполадки, ретрируйся!",Навигация назад,Помощник
"Помощник, возвращайся к месту старта.",Навигация назад,Помощник
"Коллега, возвращайся к прошлому порту.",Навигация назад,Помощник
"Коллега, направляйся к прошлой базе.",Навигация назад,Помощник
"Коллега, быстро возвращайся!",Навигация назад,Помощник
"Коллега, иди к предыдущей станции.",Навигация назад,Помощник
"Новичок, возвращайся к месту старта.",Навигация назад,Помощник
"Новичок, назад к исходной станции.",Навигация назад,Помощник
"Юнга, назад к исходной точке.",Навигация назад,Помощник
"Коллега, назад к старой позиции.",Навигация назад,Помощник
"Коллега, план скорректирован, возвращайся.",Навигация назад,Помощник
"Новичок, назад к месту отправления.",Навигация назад,Помощник
"Разворачивай к исходной позиции, Коллега.",Навигация назад,Помощник
"Коллега, отойди к старой локации.",Навигация назад,Помощник
"Юнга, возвращайся к последнему месту.",Навигация назад,Помощник
"Ретрируйся к исходному порту, Помощник.",Навигация назад,Помощник
"Новичок, отходи к предыдущей точке.",Навигация назад,Помощник
"Юнга, назад к последней остановке.",Навигация назад,Помощник
"Юнга, направляйся к прошлому порту.",Навигация назад,Помощник
"Назад к последней базе, Юнга.",Навигация назад,Помощник
"Коллега, возвращайся к месту старта.",Навигация назад,Помощник
